cfb_season,college,ap_rank,nfl_players,pro_bowls,all_pros,player_list
2010,Ohio State,5,28,10,5,Andrew Norwell|Bradley Roby|Brian Rolle|Cameron Heyward|Carlos Hyde|Chimdi Chekwa|Christian Bryant|Corey Brown|Corey Linsley|Dan Herron|DeVier Posey|Devin Smith|Doran Grant|Evan Spencer|Jack Mewhort|Jake McQuaide|Jake Stoneburner|Jeff Heuerman|Jermale Hines|John Simon|Johnathan Hankins|Michael Bennett|Mike Adams|Nate Ebner|Reid Fragel|Rod Smith|Ryan Shazier|Terrelle Pryor
2010,Oklahoma,6,30,9,3,Aaron Colvin|Aaron Ripkowski|Blake Bell|Corey Nelson|Damien Williams|Daryl Williams|David King|DeMarco Murray|Demontre Hurst|Donald Stephenson|Dorial Green-Beckham|Frank Alexander|Gabe Ikard|Geneo Grissom|Jalen Saunders|Jamell Fleming|James Hanna|James Winchester|Jonathan Nelson|Jordan Phillips|Kenny Stills|Landry Jones|Lane Johnson|Quinton Carter|Ronnell Lewis|Ryan Broyles|Stacy McGee|Tony Jefferson|Travis Lewis|Tress Way
2010,Wisconsin,7,21,23,6,Beau Allen|Brad Nortman|Dezmen Southward|Gabe Carimi|J.J. Watt|James White|Jared Abbrederis|John Moffitt|Kevin Zeitler|Lance Kendricks|Marcus Cromartie|Melvin Gordon|Montee Ball|Nick Toon|Peter Konz|Ricky Wagner|Rob Havenstein|Russell Wilson|Ryan Groy|Scott Tolzien|Travis Frederick
2010,LSU,8,38,31,6,Alfred Blue|Barkevious Mingo|Bennie Logan|Brad Wing|Brandon Taylor|Craig Loston|Danielle Hunter|Delvin Breaux|Drake Nevis|Ego Ferguson|Eric Reid|Jalen Collins|James Wright|Jarvis Landry|Jeremy Hill|Joe Barksdale|Kelvin Sheppard|Kevin Minter|Kwon Alexander|La'el Collins|Lamin Barrow|Lavar Edwards|Lazarius Levingston|Michael Brockers|Morris Claiborne|Odell Beckham|Patrick Peterson|Ron Brooks|Ronald Martin|Rueben Randle|Russell Shepard|Spencer Ware|Stevan Ridley|Terrence Magee|Tharold Simon|Trai Turner|Tyrann Mathieu|Zach Mettenberger
2010,Boise State,9,17,9,1,Austin Pettis|Billy Winn|Brandyn Thompson|Charles Leno|Demarcus Lawrence|Doug Martin|George Iloka|Jamar Taylor|Jay Ajayi|Jeron Johnson|Kellen Moore|Matt Paradis|Nate Potter|Richie Brockel|Shea McClellin|Titus Young|Tyrone Crawford
2010,Alabama,10,38,29,4,A.J. McCarron|Amari Cooper|Anthony Steen|Arie Kouandjio|Austin Shepherd|Barrett Jones|Brad Smelley|C.J. Mosley|Carson Tinker|Chance Warmack|Courtney Upshaw|Cyrus Kouandjio|D.J. Fluker|Damion Square|DeAndrew White|Dee Milliner|Dont'a Hightower|Dre Kirkpatrick|Ed Stinson|Eddie Lacy|Greg McElroy|Ha Ha Clinton-Dix|Jalston Fowler|James Carpenter|Jeoffrey Pagan|Josh Chapman|Julio Jones|Kevin Norwood|Landon Collins|Marcell Dareus|Mark Barron|Mark Ingram|Michael Williams|Nico Johnson|Quinton Dial|T.J. Yeldon|Trent Richardson|Vinnie Sunseri
2010,Michigan State,11,18,7,2,Bennie Fowler|Chris Rucker|Darqueze Dennard|Dion Sims|Edwin Baker|Garrett Celek|Greg Jones|Jerel Worthy|Jeremy Langford|Keith Mumphery|Keshawn Martin|Kirk Cousins|Kurtis Drummond|Le'Veon Bell|Tony Lippett|Trae Waynes|Trenton Robinson|William Gholston
2010,Arkansas,12,20,0,0,A.J. Derby|Alvin Bailey|Chris Gragg|Chris Smith|Cobi Hamilton|D.J. Williams|Darius Philon|DeMarcus Love|Jake Bequette|Jarius Wright|Javontee Herndon|Jerry Franklin|Joe Adams|Knile Davis|Martrell Spaight|Ryan Mallett|Tevin Mitchel|Travis Swanson|Trey Flowers|Tyler Wilson
2010,Oklahoma State,13,10,0,0,Brandon Weeden|Dan Bailey|Joseph Randle|Justin Blackmon|Justin Gilbert|Kendall Hunter|Lane Taylor|Orie Lemon|Shamiel Gary|Tyler Patmon
2010,Missouri,14,16,3,1,Aldon Smith|Andrew Gachkar|Beau Brinkley|Blaine Gabbert|E.J. Gaines|Jacquies Smith|Justin Britt|Kony Ealy|Marcus Murphy|Markus Golden|Michael Egnew|Mitch Morse|Shane Ray|Sheldon Richardson|Tim Barnes|Zaviar Gooden
2010,Nevada,15,11,7,2,Brandon Marshall|Chris Barker|Colin Kaepernick|Dontay Moch|Duke Williams|Isaiah Frey|James-Michael Johnson|Joel Bitonio|Khalid Wooten|Rishard Matthews|Virgil Green
2010,Mississippi State,16,15,14,2,Benardrick McKinney|Charles Mitchell|Chris White|Darius Slay|Denico Autry|Derek Sherrod|Fletcher Cox|Gabe Jackson|Johnthan Banks|Josh Boyd|K.J. Wright|Kaleb Eulls|Pernell McPhee|Preston Smith|Vick Ballard
2010,Virginia Tech,17,11,3,1,Antone Exum|Corey Fuller|David Wilson|Jayron Hosley|Kyle Fuller|Logan Thomas|Nick Becton|Rashad Carmichael|Ryan Williams|Tyrod Taylor|Vinston Painter
2010,Nebraska,18,24,1,1,Alex Henery|Alfonzo Dennard|Ameer Abdullah|Brent Qvale|Daimion Stafford|DeJon Gomes|Eric Hagg|Eric Martin|Jared Crick|Jeremiah Sirles|Keith Williams|Kenny Bell|Lavonte David|Marcel Jones|Niles Paul|Prince Amukamara|Quincy Enunwa|Randy Gregory|Rex Burkhead|Roy Helu|Spencer Long|Stanley Jean-Baptiste|Trevor Roach|Will Compton
2010,Utah,19,13,0,0,Anthony Denham|Derrick Shelby|Eric Rowe|Jeremiah Poutasi|Kaelin Clay|Keith McGill|Matt Asiata|Nate Orchard|Sealver Siliga|Star Lotulelei|Tenny Palepoi|Tony Bergstrom|Trevor Reilly
2010,South Carolina,20,22,12,2,A.J. Cann|Ace Sanders|Alshon Jeffery|Antonio Allen|Bruce Ellington|Chris Culliver|Cliff Matthews|Connor Shaw|Corey Robinson|D.J. Swearinger|DeVonte Holloman|Devin Taylor|Jadeveon Clowney|Justice Cunningham|Melvin Ingram|Mike Davis|Patrick DiMarco|Rokevious Watkins|Spencer Lanning|Stephon Gilmore|T.J. Johnson|Travian Robertson
2010,Texas A&M,21,19,16,3,Cedric Ogbuehi|Christine Michael|Cyrus Gray|Damontre Moore|Deshazor Everett|Jake Matthews|Johnny Manziel|Jorvorskie Lane|Josh Lambo|Luke Joeckel|Mike Evans|Randy Bullock|Ryan Tannehill|Steven Terrell|Terrence Frederick|Tony Jerod-Eddie|Tramain Jacobs|Trey Williams|Von Miller
2010,Florida State,22,35,10,1,Bjoern Werner|Bobby Hart|Brandon Jenkins|Bryan Stork|Cameron Erving|Chris Thompson|Christian Jones|Christian Ponder|Cornellius Carradine|Devonta Freeman|Dustin Hopkins|E.J. Manuel|Eddie Goldman|Jameis Winston|Karlos Williams|Kelvin Benjamin|Lamarcus Joyner|Mario Edwards|Markus White|Menelik Watson|Mike Harris|Nick Moody|Nick O'Leary|Nigel Bradham|P.J. Williams|Rashad Greene|Rodney Hudson|Rodney Smith|Ronald Darby|Telvin Smith|Terrence Brooks|Timmy Jernigan|Tre' Jackson|Vince Williams|Xavier Rhodes
2010,West Virginia,23,20,2,0,Brandon Hogan|Bruce Irvin|Charles Sims|Chris Neild|Don Barclay|Geno Smith|J.T. Thomas|Keith Tandy|Kevin White|Mario Alford|Mark Glowinski|Najee Goode|Quinton Spain|Robert Sands|Shaquille Riddick|Stedman Bailey|Tavon Austin|Terence Garvin|Will Clarke|Will Johnson
2010,Hawaii,24,3,0,0,Alex Green|Greg Salas|Kealoha Pilares
2010,Tulsa,25,4,0,0,Charles Clay|Damaris Johnson|Trey Watts|Tyrunn Walker
2011,Alabama,1,40,26,2,A'Shawn Robinson|A.J. McCarron|Amari Cooper|Anthony Steen|Arie Kouandjio|Austin Shepherd|Barrett Jones|Brad Smelley|C.J. Mosley|Carson Tinker|Chance Warmack|Courtney Upshaw|Cyrus Jones|Cyrus Kouandjio|D.J. Fluker|Damion Square|DeAndrew White|Dee Milliner|Derrick Henry|Dont'a Hightower|Dre Kirkpatrick|Ed Stinson|Eddie Lacy|Ha Ha Clinton-Dix|Jalston Fowler|Jarran Reed|Jeoffrey Pagan|Josh Chapman|Kenyan Drake|Kevin Norwood|Landon Collins|Mark Barron|Michael Williams|Nico Johnson|Quinton Dial|Reggie Ragland|Ryan Kelly|T.J. Yeldon|Trent Richardson|Vinnie Sunseri
2011,LSU,2,41,24,3,Alfred Blue|Anthony Johnson|Barkevious Mingo|Bennie Logan|Brad Wing|Brandon Taylor|Craig Loston|Danielle Hunter|Deion Jones|Delvin Breaux|Dillon Gordon|Ego Ferguson|Eric Reid|Jalen Collins|Jalen Mills|James Wright|Jarvis Landry|Jerald Hawkins|Jeremy Hill|Kevin Minter|Kwon Alexander|La'el Collins|Lamar Louis|Lamin Barrow|Lavar Edwards|Michael Brockers|Morris Claiborne|Odell Beckham|Rashard Robinson|Reid Ferguson|Ron Brooks|Ronald Martin|Rueben Randle|Russell Shepard|Spencer Ware|Terrence Magee|Tharold Simon|Trai Turner|Tyrann Mathieu|Vadal Alexander|Zach Mettenberger
2011,Oklahoma State,3,10,0,0,Brandon Weeden|Emmanuel Ogbah|Joseph Randle|Justin Blackmon|Justin Gilbert|Kevin Peterson|Lane Taylor|Orie Lemon|Shamiel Gary|Tyler Patmon
2011,Oregon,4,24,6,1,Alex Balducci|Arik Armstead|Bralon Addison|Brandon Williams|Byron Marshall|David Paulson|De'Anthony Thomas|DeForest Buckner|Dion Jordan|Eddie Pleasant|Hroniss Grasu|Jake Fisher|Joe Walker|Josh Huff|Josh Kaddu|Kenjon Barner|Kiko Alonso|Kyle Long|LaMichael James|Marcus Mariota|Mark Asper|Taylor Hart|Terrance Mitchell|Troy Hill
2011,USC,5,25,4,0,Antwaun Woods|Claude Pelon|Cody Kessler|Devon Kennard|Hayes Pullard|Javorius Allen|Josh Shaw|Kevon Seymour|Khaled Holmes|Leonard Williams|Marcus Martin|Marqise Lee|Matt Barkley|Matt Kalil|Max Tuerk|Nelson Agholor|Nick Perry|Nickell Robey|Randall Telfer|Rhett Ellison|Robert Woods|Su'a Cravens|T.J. McDonald|Wes Horton|Xavier Grimble
2011,Arkansas,6,24,0,0,A.J. Derby|Alex Collins|Alvin Bailey|Brandon Allen|Chris Gragg|Chris Smith|Cobi Hamilton|Darius Philon|Denver Kirkland|Hunter Henry|Jake Bequette|Jarius Wright|Javontee Herndon|Jerry Franklin|Joe Adams|Jonathan Williams|Knile Davis|Martrell Spaight|Robert Thomas|Sebastian Tretola|Tevin Mitchel|Travis Swanson|Trey Flowers|Tyler Wilson
2011,Boise State,7,16,9,1,Billy Winn|Charles Leno|Darian Thompson|Demarcus Lawrence|Doug Martin|George Iloka|Jamar Taylor|Jay Ajayi|Kamalei Correa|Kellen Moore|Marcus Henry|Matt Paradis|Nate Potter|Rees Odhiambo|Shea McClellin|Tyrone Crawford
2011,Kansas State,8,9,2,1,Arthur Brown|B.J. Finney|Bryce Brown|Chris Harper|Cody Whitehair|Cornelius Lucas|Emmanuel Lamur|Randall Evans|Tyler Lockett
2011,South Carolina,9,27,13,3,A.J. Cann|Ace Sanders|Alshon Jeffery|Antonio Allen|Brandon Shell|Brandon Wilds|Bruce Ellington|Connor Shaw|Corey Robinson|D.J. Swearinger|Damiere Byrd|DeVonte Holloman|Devin Taylor|Isaiah Johnson|Jadeveon Clowney|Jerell Adams|Justice Cunningham|Melvin Ingram|Mike Davis|Patrick DiMarco|Pharoh Cooper|Rokevious Watkins|Ronald Patrick|Spencer Lanning|Stephon Gilmore|T.J. Johnson|Travian Robertson
2011,Wisconsin,10,23,19,1,Alex Erickson|Austin Traylor|Beau Allen|Brad Nortman|Darius Hillary|Derek Watt|Dezmen Southward|James White|Jared Abbrederis|Joe Schobert|Kevin Zeitler|Marcus Cromartie|Melvin Gordon|Montee Ball|Nick Toon|Peter Konz|Ricky Wagner|Rob Havenstein|Russell Wilson|Ryan Groy|Tanner McEvoy|Travis Frederick|Tyler Marz
2011,Michigan State,11,24,7,4,Aaron Burbridge|Bennie Fowler|Connor Cook|Dan France|Darqueze Dennard|Dion Sims|Edwin Baker|Garrett Celek|Jack Allen|Jack Conklin|Jerel Worthy|Jeremy Langford|Joel Heath|Keith Mumphery|Keshawn Martin|Kirk Cousins|Kurtis Drummond|Le'Veon Bell|Marcus Rush|Shilique Calhoun|Tony Lippett|Trae Waynes|Trenton Robinson|William Gholston
2011,Michigan,12,20,6,0,Brennen Beyer|David Molk|Denard Robinson|Devin Funchess|Fitzgerald Toussaint|Frank Clark|Graham Glasgow|Jake Rudock|Jake Ryan|Jarrod Wilson|Joe Kerridge|Junior Hemingway|Kenny Demens|Matt Wile|Michael Schofield|Mike Martin|Patrick Omameh|Taylor Lewan|William Campbell|Willie Henry
2011,Oklahoma,13,30,6,2,Aaron Colvin|Aaron Ripkowski|Blake Bell|Corey Nelson|Damien Williams|Daryl Williams|David King|Demontre Hurst|Devante Bond|Dominique Alexander|Donald Stephenson|Dorial Green-Beckham|Frank Alexander|Gabe Ikard|Geneo Grissom|Jalen Saunders|Jamell Fleming|James Hanna|James Winchester|Jordan Phillips|Kenny Stills|Landry Jones|Lane Johnson|Ronnell Lewis|Ryan Broyles|Stacy McGee|Sterling Shepard|Tony Jefferson|Travis Lewis|Tress Way
2011,Baylor,14,17,5,1,Ahmad Dixon|Andrew Billings|Bryce Hager|Bryce Petty|Corey Coleman|Cyril Richardson|Demetri Goodson|Jarell Broxton|Josh Gordon|Kendall Wright|Lache Seastrunk|Rico Gathers|Robert Griffin|Spencer Drango|Terrance Ganaway|Terrance Williams|Xavien Howard
2011,TCU,15,14,1,0,Aaron Green|Derrick Kindred|Halapoulivaati Vaitai|Jason Verrett|Joey Hunt|Jonathan Anderson|Josh Boyce|Josh Doctson|Kolby Listenbee|Paul Dawson|Stansly Maponga|Tank Carder|Tayo Fabuluje|Trevone Boykin
2011,Stanford,16,34,18,2,A.J. Tarpley|Alex Carter|Andrew Luck|Andrus Peat|Austin Hooper|Aziz Shittu|Ben Gardner|Blake Martinez|Brennan Scarlett|Cameron Fleming|Chris Owusu|Coby Fleener|David DeCastro|David Parry|David Yankey|Ed Reynolds|Griff Whalen|Henry Anderson|James Vaughters|Johnson Bademosi|Jonathan Martin|Jordan Richards|Josh Mauro|Joshua Garnett|Kevin Hogan|Kyle Murphy|Levine Toilolo|Michael Thomas|Ryan Hewitt|Shayne Skov|Stepfan Taylor|Trent Murphy|Ty Montgomery|Zach Ertz
2011,West Virginia,17,21,2,0,Bruce Irvin|Charles Sims|Daryl Worley|Don Barclay|Geno Smith|Karl Joseph|Keith Tandy|Kevin White|Mario Alford|Mark Glowinski|Marquis Lucas|Najee Goode|Nick Kwiatkoski|Quinton Spain|Shaquille Riddick|Stedman Bailey|Tavon Austin|Terence Garvin|Wendell Smallwood|Will Clarke|Will Johnson
2011,Houston,18,8,0,0,Adrian McDonald|Case Keenum|D.J. Hayden|DeMarcus Ayers|Elandon Roberts|Joey Mbu|Lee Hightower|William Jackson
2011,Georgia,19,28,5,3,Aaron Murray|Abry Jones|Alec Ogletree|Amarlo Herrera|Bacarri Rambo|Ben Jones|Blair Walsh|Brandon Boykin|Chris Conley|Cordy Glenn|Corey Moore|Cornelius Washington|David Andrews|DeAngelo Tyson|Jarvis Jones|John Jenkins|John Theus|Jordan Jenkins|Leonard Floyd|Malcolm Mitchell|Marlon Brown|Orson Charles|Ramik Wilson|Shawn Williams|Sterling Bailey|Tavarres King|Toby Johnson|Todd Gurley
2011,Southern Miss,20,10,1,0,Austin Davis|Cordarro Law|Jalen Richard|Jamie Collins|Kalan Reed|Khyri Thornton|Lamar Holmes|Mike Thomas|Rakeem Nunez-Roches|Rashod Hill
2011,Virginia Tech,21,9,2,1,Antone Exum|Corey Fuller|David Wilson|Jayron Hosley|Kendall Fuller|Kyle Fuller|Logan Thomas|Nick Becton|Vinston Painter
2011,Cincinnati,22,12,11,4,Adrien Robinson|Chris Moore|Derek Wolfe|George Winn|Isaiah Pead|John Hughes|Johnny Holton|Kenbrell Thompkins|Mekale McKay|Parker Ehinger|Travis Kelce|Tyreek Burwell
2011,Florida State,23,36,15,4,Bjoern Werner|Bobby Hart|Brandon Jenkins|Bryan Stork|Cameron Erving|Chris Thompson|Christian Jones|Cornellius Carradine|Devonta Freeman|Dustin Hopkins|E.J. Manuel|Eddie Goldman|Jalen Ramsey|Jameis Winston|Javien Elliott|Karlos Williams|Kelvin Benjamin|Lamarcus Joyner|Mario Edwards|Menelik Watson|Mike Harris|Nick Moody|Nick O'Leary|Nigel Bradham|P.J. Williams|Rashad Greene|Roberto Aguayo|Rodney Smith|Ronald Darby|Telvin Smith|Terrance Smith|Terrence Brooks|Timmy Jernigan|Tre' Jackson|Vince Williams|Xavier Rhodes
2011,Auburn,24,30,1,0,Angelo Blackson|Avery Young|Blake Countess|Brandon King|Brandon Mosley|C.J. Uzomah|Cameron Artis-Payne|Cassanova McKinzy|Cody Parkey|Corey Grant|Corey Lemonier|DaVonte Lambert|Daren Bates|Dee Ford|Gabe Wright|Greg Robinson|Jay Prosch|Jermaine Whitehead|Jonathan Jones|Josh Harris|Neiko Thorpe|Nick Marshall|Peyton Barber|Quan Bray|Ricardo Louis|Robenson Therezie|Sammie Coates|Shon Coleman|Tre Mason|Trovon Reed
2011,Nebraska,25,24,1,1,Alex Lewis|Alfonzo Dennard|Ameer Abdullah|Andy Janovich|Brent Qvale|Daimion Stafford|Eric Martin|Givens Price|Jared Crick|Jeremiah Sirles|Kenny Bell|Lavonte David|Maliek Collins|Marcel Jones|Quincy Enunwa|Randy Gregory|Rex Burkhead|Spencer Long|Stanley Jean-Baptiste|Trevor Roach|Vincent Valentine|Will Compton|Zach Sterup|Zaire Anderson
2012,Alabama,1,44,32,5,A'Shawn Robinson|A.J. McCarron|Amari Cooper|Anthony Steen|ArDarius Stewart|Arie Kouandjio|Austin Shepherd|Barrett Jones|Brandon Greene|C.J. Mosley|Cam Robinson|Carson Tinker|Chance Warmack|Cyrus Jones|Cyrus Kouandjio|D.J. Fluker|Dalvin Tomlinson|Damion Square|DeAndrew White|Dee Milliner|Derrick Henry|Ed Stinson|Eddie Jackson|Eddie Lacy|Ha Ha Clinton-Dix|Jalston Fowler|Jarran Reed|Jeoffrey Pagan|Jonathan Allen|Kenyan Drake|Kevin Norwood|Landon Collins|Marlon Humphrey|Michael Williams|Nico Johnson|O.J. Howard|Quinton Dial|Reggie Ragland|Reuben Foster|Ryan Anderson|Ryan Kelly|T.J. Yeldon|Tim Williams|Vinnie Sunseri
2012,Oregon,2,20,6,1,Alex Balducci|Arik Armstead|Bralon Addison|Brandon Williams|Byron Marshall|De'Anthony Thomas|DeForest Buckner|Dion Jordan|Hroniss Grasu|Jake Fisher|Joe Walker|Josh Huff|Kenjon Barner|Kiko Alonso|Kyle Long|Marcus Mariota|Pharaoh Brown|Taylor Hart|Terrance Mitchell|Troy Hill
2012,Ohio State,3,39,19,4,Adolphus Washington|Andrew Norwell|Bradley Roby|Braxton Miller|Cardale Jones|Carlos Hyde|Christian Bryant|Corey Brown|Corey Linsley|Curtis Samuel|Darron Lee|Devin Smith|Doran Grant|Eli Apple|Evan Spencer|Ezekiel Elliott|Gareon Conley|Jack Mewhort|Jake Stoneburner|Jalin Marshall|Jeff Heuerman|Joey Bosa|John Simon|Johnathan Hankins|Joshua Perry|Malik Hooker|Marshon Lattimore|Michael Bennett|Michael Thomas|Nick Vannett|Noah Brown|Pat Elflein|Raekwon McMillan|Reid Fragel|Rod Smith|Ryan Shazier|Taylor Decker|Tyvis Powell|Vonn Bell
2012,Notre Dame,4,26,13,8,Ben Koyack|Braxston Cave|C.J. Prosise|Chris Watt|Cody Riggs|DeShone Kizer|George Atkinson|Isaac Rochell|Ishaq Williams|Jaylon Smith|Kapron Lewis-Moore|KeiVarae Russell|Manti Te'o|Matthias Farley|Nick Martin|Prince Shembo|Romeo Okwara|Ronnie Stanley|Sheldon Day|Stephon Tuitt|T.J. Jones|Theo Riddick|Troy Niklas|Tyler Eifert|Will Fuller|Zack Martin
2012,Georgia,5,25,3,2,Aaron Murray|Abry Jones|Alec Ogletree|Amarlo Herrera|Bacarri Rambo|Chris Conley|Corey Moore|Cornelius Washington|David Andrews|Garrison Smith|Isaiah McKenzie|Jarvis Jones|John Jenkins|John Theus|Jordan Jenkins|Leonard Floyd|Malcolm Mitchell|Marlon Brown|Ramik Wilson|Shawn Williams|Sterling Bailey|Tavarres King|Toby Johnson|Todd Gurley|Tyler Catalina
2012,Texas A&M,6,23,14,5,Brandon Williams|Cedric Ogbuehi|Christine Michael|Daeshon Hall|Damontre Moore|De'Vante Harris|Deshazor Everett|Drew Kaser|Germain Ifedi|Jake Matthews|Jermaine Eluemunor|Johnny Manziel|Josh Lambo|Josh Reynolds|Luke Joeckel|Mike Evans|Mike Matthews|Myles Garrett|Ricky Seals-Jones|Steven Terrell|Tra Carson|Tramain Jacobs|Trey Williams
2012,Stanford,7,30,12,3,A.J. Tarpley|Alex Carter|Andrus Peat|Austin Hooper|Aziz Shittu|Ben Gardner|Blake Martinez|Brennan Scarlett|Cameron Fleming|Christian McCaffrey|David Parry|David Yankey|Ed Reynolds|Griff Whalen|Henry Anderson|James Vaughters|Jordan Richards|Josh Mauro|Joshua Garnett|Kevin Hogan|Kyle Murphy|Levine Toilolo|Michael Thomas|Ryan Hewitt|Shayne Skov|Solomon Thomas|Stepfan Taylor|Trent Murphy|Ty Montgomery|Zach Ertz
2012,South Carolina,8,20,4,1,A.J. Cann|Ace Sanders|Brandon Shell|Brandon Wilds|Bruce Ellington|Connor Shaw|Corey Robinson|D.J. Swearinger|Damiere Byrd|DeVonte Holloman|Devin Taylor|Isaiah Johnson|Jadeveon Clowney|Jerell Adams|Justice Cunningham|Mike Davis|Pharoh Cooper|Ronald Patrick|Spencer Lanning|T.J. Johnson
2012,Florida,9,44,4,0,Alex Anzalone|Alex McCalister|Andre Debose|Antonio Morrison|Brian Poole|Bryan Cox|Caleb Brantley|Caleb Sturgis|Chaz Green|Chris Thompson|D.J. Humphries|Dante Fowler|David Sharpe|Demarcus Robinson|Dominique Easley|Earl Okine|Frankie Hammond|Jarrad Davis|Jaylen Watkins|Jelani Jenkins|Jon Bostic|Jon Halapio|Jonathan Bullard|Jonotthan Harrison|Jordan Reed|Josh Evans|Keanu Neal|Lerentee McCray|Mack Brown|Marcus Maye|Marcus Roberson|Matt Elam|Matt Jones|Max Garcia|Mike Gillislee|Quincy Wilson|Quinton Dunbar|Ronald Powell|Sharrif Floyd|Teez Tabor|Tevin Westbrook|Trenton Brown|Trey Burton|Vernon Hargreaves
2012,Florida State,10,39,19,4,Bjoern Werner|Bobby Hart|Bobo Wilson|Brandon Jenkins|Bryan Stork|Cameron Erving|Chris Thompson|Christian Jones|Cornellius Carradine|Dalvin Cook|DeMarcus Walker|Devonta Freeman|Dustin Hopkins|E.J. Manuel|Eddie Goldman|Jalen Ramsey|Jameis Winston|Javien Elliott|Karlos Williams|Kelvin Benjamin|Lamarcus Joyner|Mario Edwards|Menelik Watson|Nick Moody|Nick O'Leary|P.J. Williams|Rashad Greene|Roberto Aguayo|Roderick Johnson|Rodney Smith|Ronald Darby|Telvin Smith|Terrance Smith|Terrence Brooks|Timmy Jernigan|Travis Rudolph|Tre' Jackson|Vince Williams|Xavier Rhodes
2012,Clemson,11,35,11,4,Adam Humphries|Andre Ellington|B.J. Goodson|Bashaud Breeland|Bradley Pinion|Brandon Thomas|Carlos Watkins|Chandler Catanzaro|Charone Peake|Cordrea Tankersley|D.J. Reader|DeAndre Hopkins|DeShawn Williams|Deshaun Watson|Grady Jarrett|Isaiah Battle|Jaron Brown|Jayron Kearse|Jonathan Meeks|Jordan Leggett|Kevin Dodd|Kourtnei Brown|Mackensie Alexander|Malliciah Goodman|Martavis Bryant|Mike Williams|Sammy Watkins|Shaq Lawson|Stephone Anthony|T.J. Green|Tavaris Barnes|Tyler Shatley|Vic Beasley|Wayne Gallman|Zac Brooks
2012,LSU,12,46,29,5,Alfred Blue|Anthony Johnson|Barkevious Mingo|Bennie Logan|Brad Wing|Craig Loston|Danielle Hunter|Davon Godchaux|Deion Jones|Delvin Breaux|Dillon Gordon|Duke Riley|Ego Ferguson|Eric Reid|Ethan Pocic|Jalen Collins|Jalen Mills|Jamal Adams|James Wright|Jarvis Landry|Jerald Hawkins|Jeremy Hill|Kendell Beckwith|Kevin Minter|Kwon Alexander|La'el Collins|Lamar Louis|Lamin Barrow|Lavar Edwards|Leonard Fournette|Lewis Neal|Malachi Dupre|Odell Beckham|Rashard Robinson|Reid Ferguson|Ronald Martin|Russell Shepard|Spencer Ware|Tashawn Bower|Terrence Magee|Tharold Simon|Trai Turner|Tre'Davious White|Tyrann Mathieu|Vadal Alexander|Zach Mettenberger
2012,Oklahoma,13,27,8,2,Aaron Colvin|Aaron Ripkowski|Blake Bell|Corey Nelson|Damien Williams|Daryl Williams|David King|Dede Westbrook|Demontre Hurst|Devante Bond|Dominique Alexander|Dorial Green-Beckham|Gabe Ikard|Geneo Grissom|Jalen Saunders|James Winchester|Joe Mixon|Jordan Evans|Jordan Phillips|Kenny Stills|Landry Jones|Lane Johnson|Samaje Perine|Stacy McGee|Sterling Shepard|Tony Jefferson|Tress Way
2012,Kansas State,14,9,2,1,Arthur Brown|B.J. Finney|Chris Harper|Cody Whitehair|Cornelius Lucas|Elijah Lee|Jordan Willis|Randall Evans|Tyler Lockett
2012,Northern Illinois,15,6,1,0,Jimmie Ward|Ken Bishop|Kenny Golladay|Rashaan Melvin|Tim Semisch|Tommylee Lewis
2012,Oregon State,16,19,3,1,Brandin Cooks|Connor Hamlett|D.J. Alexander|Isaac Seumalo|Jordan Poyer|Josh Andrews|Kyle Peko|Larry Scott|Markus Wheaton|Mike Remmers|Obum Gwacham|Rashaad Reynolds|Ryan Murphy|Scott Crichton|Sean Harlow|Sean Mannion|Steven Nelson|Terron Ward|Treston Decoud
2012,Louisville,17,19,1,0,B.J. Dubose|Brandon Dunn|Calvin Pryor|Charles Gaines|Colin Holba|DeVante Parker|Deiontrez Mount|Eli Rogers|Gerald Christian|James Burgess|Jamon Brown|John Miller|Josh Harvey-Clemons|Lorenzo Mauldin|Marcus Smith|Preston Brown|Senorise Perry|Sheldon Rankins|Teddy Bridgewater
2012,Nebraska,18,23,0,0,Alex Lewis|Ameer Abdullah|Andy Janovich|Brandon Reilly|Brent Qvale|Cethan Carter|Daimion Stafford|Eric Martin|Givens Price|Jeremiah Sirles|Kenny Bell|Maliek Collins|Nate Gerry|Quincy Enunwa|Randy Gregory|Rex Burkhead|Spencer Long|Stanley Jean-Baptiste|Trevor Roach|Vincent Valentine|Will Compton|Zach Sterup|Zaire Anderson
2012,Boise State,19,12,7,0,Charles Leno|Darian Thompson|Demarcus Lawrence|Jamar Taylor|Jay Ajayi|Jeremy McNichols|Jonathan Moxey|Kamalei Correa|Marcus Henry|Matt Paradis|Rees Odhiambo|Tanner Vallejo
2012,Michigan,20,31,6,0,Amara Darboh|Ben Gedeon|Brennen Beyer|Chris Wormley|De'Veon Smith|Delano Hill|Denard Robinson|Devin Funchess|Dymonte Thomas|Fitzgerald Toussaint|Frank Clark|Graham Glasgow|Jabrill Peppers|Jake Butt|Jake Rudock|Jake Ryan|Jarrod Wilson|Jehu Chesson|Jeremy Clark|Joe Kerridge|Jourdan Lewis|Kenny Demens|Kyle Kalis|Matt Wile|Michael Schofield|Patrick Omameh|Ryan Glasgow|Taco Charlton|Taylor Lewan|William Campbell|Willie Henry
